"","trt","taxa1","taxa2","rho","p.value","ab1","ab2"
"new.row.34","Reference","X15267f1f06baa4f926bead554d979492","X1c98d4be0f258a0c13dc0c5ca72e392d","0.0171357428010467","0.936657395254205","60","170"
"new.row.35","Reference","X15267f1f06baa4f926bead554d979492","X206812a187831b7a055c0ecfbf42fecf","0.466431798794133","0.0215883907696523","60","149"
"new.row.36","Reference","X15267f1f06baa4f926bead554d979492","X45a07a39fafc2c6b9f8505ca7c4f36a5","-0.230098046829672","0.279401051198145","60","275"
"new.row.37","Reference","X15267f1f06baa4f926bead554d979492","X6ecd9a063a59e75728b947c9dd08e516","0.140470051516251","0.512672739939194","60","35"
"new.row.38","Reference","X15267f1f06baa4f926bead554d979492","c2bbecb72788dfac5258f79048143acb","0.163658760954924","0.444787331535781","60","159"
"new.row.39","Reference","X15267f1f06baa4f926bead554d979492","ef03c72cbba847681429d4b9f1d0a7d1","-0.251364924777763","0.236082670228323","60","317"
"new.row.40","Reference","X15267f1f06baa4f926bead554d979492","X39239d8a919bd2e038baf628fcb8d17b","-0.555258881634885","0.00485376424267894","60","161"
"new.row.41","Reference","X15267f1f06baa4f926bead554d979492","X4e2c801215cf206ccb1a0c5be1e4fd45","-0.0981088681205167","0.648333623277486","60","149"
"new.row.42","Reference","X15267f1f06baa4f926bead554d979492","X88b9b5ce30994c15273a16deafdd8c04","0.0303268595902342","0.888129595121266","60","238"
"new.row.43","Reference","X15267f1f06baa4f926bead554d979492","dd15c93c31f1d3142f0553354486035e","-0.273618554258255","0.195751858232305","60","78"
"new.row.44","Reference","X15267f1f06baa4f926bead554d979492","X6ced55d82608cd08c5ce8db86bab90c5","-0.350474516547371","0.0931425188123975","60","119"
"new.row.45","Reference","X15267f1f06baa4f926bead554d979492","ac78a742aa74105a18310f4a275e4b97","0.2269535843227","0.286205942178488","60","157"
"new.row.46","Reference","X15267f1f06baa4f926bead554d979492","cc4f2e2e6f6159fcacbfcf8bda19f096","0.0441243401848555","0.837787872884202","60","175"
"new.row.47","Reference","X15267f1f06baa4f926bead554d979492","d7bc6cf5cb3426a32201976548d585e3","0.0169070527084381","0.937501131699964","60","823"
"new.row.48","Reference","X15267f1f06baa4f926bead554d979492","X48fb4f8c7169e446fb5253f7c0cbdf58","0.295506751029599","0.160933574086911","60","197"
"new.row.49","Reference","X15267f1f06baa4f926bead554d979492","X69506f09f5095aa4d5b25e07c8fa5311","0.0202450992859318","0.925192566379367","60","62"
"new.row.50","Reference","X15267f1f06baa4f926bead554d979492","X96184161ff816917e03d5b3f1cbb3cae","0.159269337108475","0.457258189350309","60","120"
"new.row.51","Reference","X15267f1f06baa4f926bead554d979492","X2cfda56691de5044be05da7da673367e","0.18459108636276","0.387869206717155","60","419"
"new.row.52","Reference","X15267f1f06baa4f926bead554d979492","X775fec4da6070b6a49e76c4f91f125bb","0.0813678566602913","0.705454796528777","60","125"
"new.row.53","Reference","X15267f1f06baa4f926bead554d979492","X151567602b94de92f189c4bca4c0b757","0.249776191201197","0.239156350672792","60","829"
"new.row.54","Reference","X15267f1f06baa4f926bead554d979492","abeda5d3ee7ffa0360ae1b0762fb785e","-0.411689799544017","0.0456258920269944","60","329"
"new.row.55","Reference","X15267f1f06baa4f926bead554d979492","bd108e6225156377be34bce0910ba03c","-0.334365176588515","0.11027476109286","60","135"
"new.row.56","Reference","X15267f1f06baa4f926bead554d979492","X89def94559ef54cd895fc916d249bcd4","-0.478324106491259","0.0180632121191297","60","1815"
"new.row.57","Reference","X15267f1f06baa4f926bead554d979492","X9530fd73b85e82f5b83873dad2d153b0","0.0724449090070945","0.736567473967901","60","1457"
"new.row.58","Reference","X15267f1f06baa4f926bead554d979492","X99e80fb647ce348098a816eb94ee6053","0.06902644626195","0.74859732615938","60","1742"
"new.row.59","Reference","X15267f1f06baa4f926bead554d979492","a422ba6209a0df2fadae198c6bc4e119","-0.253800285246331","0.231421687664522","60","1953"
"new.row.60","Reference","X15267f1f06baa4f926bead554d979492","c66b7425b2723f7b5ec2b11e01315e15","0.129817387281169","0.545451784360928","60","1808"
"new.row.61","Reference","X15267f1f06baa4f926bead554d979492","c759744a11557092492faaf15403d021","0.0666394122581577","0.757031553511783","60","1178"
"new.row.62","Reference","X23fdf4be4e673395677ee65190c6ea17","X39f85773af9d25895b93b0d15b06cb44","0.0521031226783238","0.808943097765466","175","59"
"new.row.63","Reference","X23fdf4be4e673395677ee65190c6ea17","X50c64d73b0dff610573e659c26d3d2f0","-0.105077417427848","0.625090809377842","175","65"
"new.row.64","Reference","X23fdf4be4e673395677ee65190c6ea17","X802511e6d3a7b14d39e19de6e94d923f","0.473127105552423","0.0195411875374069","175","147"
"new.row.65","Reference","X23fdf4be4e673395677ee65190c6ea17","X8b7057d889d0cdff9a4ea90d5826d89a","0.214539868134776","0.314077241133524","175","21"
"new.row.66","Reference","X23fdf4be4e673395677ee65190c6ea17","b53f214bd590edb5db458ab51c85ab8c","0.0659609217723687","0.759433863926941","175","83"
"new.row.67","Reference","X23fdf4be4e673395677ee65190c6ea17","d093275fd99cef0566cb0d69545f1edd","-0.198752740722204","0.351831924781723","175","1026"
"new.row.68","Reference","X23fdf4be4e673395677ee65190c6ea17","d9070a452fa357f462b07e41ab0d0b78","0.159978331549933","0.455231583643874","175","713"
"new.row.69","Reference","X23fdf4be4e673395677ee65190c6ea17","e71bf5751d8d23f8c83b8cb823163c94","-0.470955552572262","0.020187134413493","175","155"
"new.row.70","Reference","X23fdf4be4e673395677ee65190c6ea17","X263728ce20319c13740eac569ce442a3","-0.0696702161946258","0.74632739833392","175","77"
"new.row.71","Reference","X23fdf4be4e673395677ee65190c6ea17","X378a113b53e89acd9bbba8a0e604be72","0.204878139158699","0.336877835934308","175","683"
"new.row.72","Reference","X23fdf4be4e673395677ee65190c6ea17","X3b1aa49c9d2da95dc31dcbed0d213e98","0.13206874259973","0.5384444892418","175","31"
"new.row.73","Reference","X23fdf4be4e673395677ee65190c6ea17","X723f16e12869e91f3596e50f7edeee01","-0.076332359602754","0.722959962541249","175","81"
"new.row.74","Reference","X23fdf4be4e673395677ee65190c6ea17","b34bfeabb3eee801d1327fa599dc62dd","0.0551289263797668","0.798064999328136","175","57"
"new.row.75","Reference","X23fdf4be4e673395677ee65190c6ea17","b7a5482c7191785711d021272ee87956","-0.146038543318658","0.495927315757513","175","36"
"new.row.76","Reference","X23fdf4be4e673395677ee65190c6ea17","b941d125fbe459ea53247a77310022d1","-0.308800256409246","0.142047782497945","175","98"
"new.row.77","Reference","X23fdf4be4e673395677ee65190c6ea17","b9bfac159f30623d1b4db12490716e20","0.0239158688812388","0.911676437853953","175","30"
"new.row.78","Reference","X23fdf4be4e673395677ee65190c6ea17","bf7433a784642452c9cc06e8649a9c82","0.323441453463083","0.123140380300982","175","37"
"new.row.79","Reference","X23fdf4be4e673395677ee65190c6ea17","d4e8be1da3bef309a346b58058e5ecbc","0.034464504147195","0.872979868379935","175","42"
"new.row.80","Reference","X23fdf4be4e673395677ee65190c6ea17","e7f614c31ad3389a09ee5b8fd5b24496","0.266564159403305","0.207990140224319","175","48"
"new.row.81","Reference","X23fdf4be4e673395677ee65190c6ea17","f42553bb1a93e56af0d8e9a077ff3a31","0.0545423784445861","0.800170923060426","175","191"
"new.row.82","Reference","X23fdf4be4e673395677ee65190c6ea17","X2546e87f73ee7e654aae9377120d7466","-0.211567954591068","0.320987661357089","175","96"
"new.row.83","Reference","X23fdf4be4e673395677ee65190c6ea17","X4da6d3edcf722c11f7d6c1bf3118e17a","0.137664681433999","0.521211445108649","175","159"
"new.row.84","Reference","X23fdf4be4e673395677ee65190c6ea17","X66945ae4ca72c5195f82e8a979518b43","0.330048341345629","0.115235304689157","175","38"
"new.row.85","Reference","X23fdf4be4e673395677ee65190c6ea17","X8b1fcdd9acd57c81c2960873fa07acc7","0.181479438844761","0.396057944737137","175","41"
"new.row.86","Reference","X23fdf4be4e673395677ee65190c6ea17","b5db273fb027096019dad0da50e0eb6a","-0.213334220577127","0.316869612480425","175","51"
"new.row.87","Reference","X23fdf4be4e673395677ee65190c6ea17","de059035279d147aaceb91a3832bd04f","-0.0431453076930189","0.841342040149022","175","137"
"new.row.88","Reference","X23fdf4be4e673395677ee65190c6ea17","X23e0a7fa1fc58082ddd47e33976ad7c7","-0.10251732571274","0.633590971668143","175","38"
"new.row.89","Reference","X23fdf4be4e673395677ee65190c6ea17","X77ef9fa42a44f0ff2c434b7213613f5a","0.216097854516183","0.310491194016385","175","316"
"new.row.90","Reference","X23fdf4be4e673395677ee65190c6ea17","X02d30d756bdc2bef636557f8739cb345","-0.116841877260254","0.58663622049577","175","173"
"new.row.91","Reference","X23fdf4be4e673395677ee65190c6ea17","a0b41db4c12c221991d9a1b964e9c532","-0.100004323818829","0.641978760708283","175","127"
"new.row.92","Reference","X23fdf4be4e673395677ee65190c6ea17","X5b6f5fe19f90f0464f120d0b8314831d","0.0232842180172123","0.914000647797017","175","121"
"new.row.93","Reference","X23fdf4be4e673395677ee65190c6ea17","X8c7b2024ebd20ba6ae4e4330080a58da","0.524957877464905","0.00844084782746034","175","233"
"new.row.94","Reference","X23fdf4be4e673395677ee65190c6ea17","X9af97e6fe25dc38ba9e5a47b579eab29","0.126365413527398","0.556276957374094","175","167"
"new.row.95","Reference","X23fdf4be4e673395677ee65190c6ea17","X1c98d4be0f258a0c13dc0c5ca72e392d","0.0590577701456751","0.783994878980876","175","170"
"new.row.96","Reference","X23fdf4be4e673395677ee65190c6ea17","X206812a187831b7a055c0ecfbf42fecf","0.352139198822919","0.0914925189086289","175","149"
"new.row.97","Reference","X23fdf4be4e673395677ee65190c6ea17","X45a07a39fafc2c6b9f8505ca7c4f36a5","-0.228176455803071","0.283547280278389","175","275"
"new.row.98","Reference","X23fdf4be4e673395677ee65190c6ea17","X6ecd9a063a59e75728b947c9dd08e516","0.100904352096032","0.638969732576251","175","35"
"new.row.99","Reference","X23fdf4be4e673395677ee65190c6ea17","c2bbecb72788dfac5258f79048143acb","-0.0461543917945192","0.830428081171919","175","159"
"new.row.100","Reference","X23fdf4be4e673395677ee65190c6ea17","ef03c72cbba847681429d4b9f1d0a7d1","-0.268498737303647","0.204583847363252","175","317"
"new.row.101","Reference","X23fdf4be4e673395677ee65190c6ea17","X39239d8a919bd2e038baf628fcb8d17b","-0.239536407805163","0.259595138022671","175","161"
"new.row.102","Reference","X23fdf4be4e673395677ee65190c6ea17","X4e2c801215cf206ccb1a0c5be1e4fd45","-0.0499997088040193","0.816525513181676","175","149"
"new.row.103","Reference","X23fdf4be4e673395677ee65190c6ea17","X88b9b5ce30994c15273a16deafdd8c04","0.312876031163906","0.136588478372123","175","238"
"new.row.104","Reference","X23fdf4be4e673395677ee65190c6ea17","dd15c93c31f1d3142f0553354486035e","-0.227788719273713","0.284388574090322","175","78"
"new.row.105","Reference","X23fdf4be4e673395677ee65190c6ea17","X6ced55d82608cd08c5ce8db86bab90c5","0.00245919348686422","0.990900827932423","175","119"
"new.row.106","Reference","X23fdf4be4e673395677ee65190c6ea17","ac78a742aa74105a18310f4a275e4b97","0.0129932389932316","0.951950264222175","175","157"
"new.row.107","Reference","X23fdf4be4e673395677ee65190c6ea17","cc4f2e2e6f6159fcacbfcf8bda19f096","0.285958925721509","0.175542166455873","175","175"
"new.row.108","Reference","X23fdf4be4e673395677ee65190c6ea17","d7bc6cf5cb3426a32201976548d585e3","0.331010485582875","0.114115819438569","175","823"
"new.row.109","Reference","X23fdf4be4e673395677ee65190c6ea17","X48fb4f8c7169e446fb5253f7c0cbdf58","0.111277506459949","0.604697751563284","175","197"
"new.row.110","Reference","X23fdf4be4e673395677ee65190c6ea17","X69506f09f5095aa4d5b25e07c8fa5311","0.360168028213736","0.0838396409717196","175","62"
"new.row.111","Reference","X23fdf4be4e673395677ee65190c6ea17","X96184161ff816917e03d5b3f1cbb3cae","-0.0487212179223314","0.82114209671274","175","120"
"new.row.112","Reference","X23fdf4be4e673395677ee65190c6ea17","X2cfda56691de5044be05da7da673367e","0.371077300194519","0.0742260463701088","175","419"
"new.row.113","Reference","X23fdf4be4e673395677ee65190c6ea17","X775fec4da6070b6a49e76c4f91f125bb","0.312472434333834","0.13712225751466","175","125"
"new.row.114","Reference","X23fdf4be4e673395677ee65190c6ea17","X151567602b94de92f189c4bca4c0b757","0.257835209209591","0.223833917290032","175","829"
"new.row.115","Reference","X23fdf4be4e673395677ee65190c6ea17","abeda5d3ee7ffa0360ae1b0762fb785e","-0.267672226103247","0.206034474186031","175","329"
"new.row.116","Reference","X23fdf4be4e673395677ee65190c6ea17","bd108e6225156377be34bce0910ba03c","-0.062321651011438","0.772355683155485","175","135"
"new.row.117","Reference","X23fdf4be4e673395677ee65190c6ea17","X89def94559ef54cd895fc916d249bcd4","0.0335137098305871","0.876457503881964","175","1815"
"new.row.118","Reference","X23fdf4be4e673395677ee65190c6ea17","X9530fd73b85e82f5b83873dad2d153b0","0.0206469913962578","0.923711715091242","175","1457"
"new.row.119","Reference","X23fdf4be4e673395677ee65190c6ea17","X99e80fb647ce348098a816eb94ee6053","0.344851217097345","0.0988805376343653","175","1742"
"new.row.120","Reference","X23fdf4be4e673395677ee65190c6ea17","a422ba6209a0df2fadae198c6bc4e119","0.145500562898334","0.497533175380432","175","1953"
"new.row.121","Reference","X23fdf4be4e673395677ee65190c6ea17","c66b7425b2723f7b5ec2b11e01315e15","0.194081719124823","0.363493582172105","175","1808"
"new.row.122","Reference","X23fdf4be4e673395677ee65190c6ea17","c759744a11557092492faaf15403d021","0.503762854563132","0.0120807865480808","175","1178"
"new.row.123","Reference","X39f85773af9d25895b93b0d15b06cb44","X50c64d73b0dff610573e659c26d3d2f0","-0.211298238667472","0.321619351813786","59","65"
"new.row.124","Reference","X39f85773af9d25895b93b0d15b06cb44","X802511e6d3a7b14d39e19de6e94d923f","-0.0192777634040532","0.928757886918171","59","147"
"new.row.125","Reference","X39f85773af9d25895b93b0d15b06cb44","X8b7057d889d0cdff9a4ea90d5826d89a","0.0634534978729724","0.768330409271949","59","21"
"new.row.126","Reference","X39f85773af9d25895b93b0d15b06cb44","b53f214bd590edb5db458ab51c85ab8c","-0.16372523003724","0.444599883618141","59","83"
"new.row.127","Reference","X39f85773af9d25895b93b0d15b06cb44","d093275fd99cef0566cb0d69545f1edd","-0.300244200284635","0.15401142576685","59","1026"
"new.row.128","Reference","X39f85773af9d25895b93b0d15b06cb44","d9070a452fa357f462b07e41ab0d0b78","-0.0924871475131533","0.667320607789716","59","713"
"new.row.129","Reference","X39f85773af9d25895b93b0d15b06cb44","e71bf5751d8d23f8c83b8cb823163c94","0.21830030671632","0.305464833318565","59","155"
"new.row.130","Reference","X39f85773af9d25895b93b0d15b06cb44","X263728ce20319c13740eac569ce442a3","-0.134608652470844","0.530589856804589","59","77"
"new.row.131","Reference","X39f85773af9d25895b93b0d15b06cb44","X378a113b53e89acd9bbba8a0e604be72","-0.044481743007736","0.836491161470013","59","683"
"new.row.132","Reference","X39f85773af9d25895b93b0d15b06cb44","X3b1aa49c9d2da95dc31dcbed0d213e98","-0.134496822996325","0.530934545610228","59","31"
"new.row.133","Reference","X39f85773af9d25895b93b0d15b06cb44","X723f16e12869e91f3596e50f7edeee01","-0.0365858492802007","0.865229126977091","59","81"
"new.row.134","Reference","X39f85773af9d25895b93b0d15b06cb44","b34bfeabb3eee801d1327fa599dc62dd","0.0864274410532277","0.688010745163701","59","57"
"new.row.135","Reference","X39f85773af9d25895b93b0d15b06cb44","b7a5482c7191785711d021272ee87956","-0.455763919223568","0.0252057366908766","59","36"
"new.row.136","Reference","X39f85773af9d25895b93b0d15b06cb44","b941d125fbe459ea53247a77310022d1","-0.217755319987424","0.306703883696784","59","98"
"new.row.137","Reference","X39f85773af9d25895b93b0d15b06cb44","b9bfac159f30623d1b4db12490716e20","-0.106853207202614","0.619221766025509","59","30"
"new.row.138","Reference","X39f85773af9d25895b93b0d15b06cb44","bf7433a784642452c9cc06e8649a9c82","0.124721320674874","0.561466733923935","59","37"
"new.row.139","Reference","X39f85773af9d25895b93b0d15b06cb44","d4e8be1da3bef309a346b58058e5ecbc","0.0920186826773015","0.668911994092958","59","42"
"new.row.140","Reference","X39f85773af9d25895b93b0d15b06cb44","e7f614c31ad3389a09ee5b8fd5b24496","0.18447217571275","0.388180361518452","59","48"
"new.row.141","Reference","X39f85773af9d25895b93b0d15b06cb44","f42553bb1a93e56af0d8e9a077ff3a31","-0.0455525982638718","0.832608422464518","59","191"
"new.row.142","Reference","X39f85773af9d25895b93b0d15b06cb44","X2546e87f73ee7e654aae9377120d7466","0.405571973024945","0.0492685294616586","59","96"
"new.row.143","Reference","X39f85773af9d25895b93b0d15b06cb44","X4da6d3edcf722c11f7d6c1bf3118e17a","0.194188516619304","0.363224468348815","59","159"
"new.row.144","Reference","X39f85773af9d25895b93b0d15b06cb44","X66945ae4ca72c5195f82e8a979518b43","0.00938039864160869","0.965301407549137","59","38"
"new.row.145","Reference","X39f85773af9d25895b93b0d15b06cb44","X8b1fcdd9acd57c81c2960873fa07acc7","-0.0233132088565112","0.91389395856233","59","41"
"new.row.146","Reference","X39f85773af9d25895b93b0d15b06cb44","b5db273fb027096019dad0da50e0eb6a","-0.206634270670063","0.33266176322585","59","51"
"new.row.147","Reference","X39f85773af9d25895b93b0d15b06cb44","de059035279d147aaceb91a3832bd04f","-0.108932472241956","0.612378327924499","59","137"
"new.row.148","Reference","X39f85773af9d25895b93b0d15b06cb44","X23e0a7fa1fc58082ddd47e33976ad7c7","0.0258952398127147","0.904397818445117","59","38"
"new.row.149","Reference","X39f85773af9d25895b93b0d15b06cb44","X77ef9fa42a44f0ff2c434b7213613f5a","-0.0641315399116761","0.765921808678571","59","316"
"new.row.150","Reference","X39f85773af9d25895b93b0d15b06cb44","X02d30d756bdc2bef636557f8739cb345","-0.226174375243531","0.287908170994766","59","173"
"new.row.151","Reference","X39f85773af9d25895b93b0d15b06cb44","a0b41db4c12c221991d9a1b964e9c532","0.362992970293058","0.0812649339192387","59","127"
"new.row.152","Reference","X39f85773af9d25895b93b0d15b06cb44","X5b6f5fe19f90f0464f120d0b8314831d","-0.0788873045128089","0.714060588558775","59","121"
"new.row.153","Reference","X39f85773af9d25895b93b0d15b06cb44","X8c7b2024ebd20ba6ae4e4330080a58da","0.308471501227076","0.142494823325107","59","233"
"new.row.154","Reference","X39f85773af9d25895b93b0d15b06cb44","X9af97e6fe25dc38ba9e5a47b579eab29","-0.0407176931477613","0.850167815887238","59","167"
"new.row.155","Reference","X39f85773af9d25895b93b0d15b06cb44","X1c98d4be0f258a0c13dc0c5ca72e392d","-0.0312743640985169","0.884656818192993","59","170"
"new.row.156","Reference","X39f85773af9d25895b93b0d15b06cb44","X206812a187831b7a055c0ecfbf42fecf","0.192713539086514","0.366951443878255","59","149"
"new.row.157","Reference","X39f85773af9d25895b93b0d15b06cb44","X45a07a39fafc2c6b9f8505ca7c4f36a5","-0.275075577468049","0.193286661526135","59","275"
"new.row.158","Reference","X39f85773af9d25895b93b0d15b06cb44","X6ecd9a063a59e75728b947c9dd08e516","-0.196551279786817","0.357300353969132","59","35"
"new.row.159","Reference","X39f85773af9d25895b93b0d15b06cb44","c2bbecb72788dfac5258f79048143acb","-0.217431293256356","0.307442037495822","59","159"
"new.row.160","Reference","X39f85773af9d25895b93b0d15b06cb44","ef03c72cbba847681429d4b9f1d0a7d1","-0.151628990039197","0.479393489187371","59","317"
"new.row.161","Reference","X39f85773af9d25895b93b0d15b06cb44","X39239d8a919bd2e038baf628fcb8d17b","-0.133742502049439","0.533262323491266","59","161"
"new.row.162","Reference","X39f85773af9d25895b93b0d15b06cb44","X4e2c801215cf206ccb1a0c5be1e4fd45","-0.201038599682035","0.346206336595201","59","149"
"new.row.163","Reference","X39f85773af9d25895b93b0d15b06cb44","X88b9b5ce30994c15273a16deafdd8c04","0.249629480560193","0.23944150512179","59","238"
"new.row.164","Reference","X39f85773af9d25895b93b0d15b06cb44","dd15c93c31f1d3142f0553354486035e","-0.050304665289963","0.815425194573829","59","78"
"new.row.165","Reference","X39f85773af9d25895b93b0d15b06cb44","X6ced55d82608cd08c5ce8db86bab90c5","0.0578067318505248","0.788468244576581","59","119"
"new.row.166","Reference","X39f85773af9d25895b93b0d15b06cb44","ac78a742aa74105a18310f4a275e4b97","0.413689496573474","0.0444821422562329","59","157"
"new.row.167","Reference","X39f85773af9d25895b93b0d15b06cb44","cc4f2e2e6f6159fcacbfcf8bda19f096","0.245878091277783","0.246808665031201","59","175"
"new.row.168","Reference","X39f85773af9d25895b93b0d15b06cb44","d7bc6cf5cb3426a32201976548d585e3","0.120734067932619","0.574142552487157","59","823"
"new.row.169","Reference","X39f85773af9d25895b93b0d15b06cb44","X48fb4f8c7169e446fb5253f7c0cbdf58","0.259717985291657","0.220350585557512","59","197"
"new.row.170","Reference","X39f85773af9d25895b93b0d15b06cb44","X69506f09f5095aa4d5b25e07c8fa5311","0.437747598958864","0.0324087934379893","59","62"
"new.row.171","Reference","X39f85773af9d25895b93b0d15b06cb44","X96184161ff816917e03d5b3f1cbb3cae","-0.080326114162067","0.709064722375461","59","120"
"new.row.172","Reference","X39f85773af9d25895b93b0d15b06cb44","X2cfda56691de5044be05da7da673367e","0.394605422385928","0.0563616907065936","59","419"
"new.row.173","Reference","X39f85773af9d25895b93b0d15b06cb44","X775fec4da6070b6a49e76c4f91f125bb","0.210657702031229","0.323122547770286","59","125"
"new.row.174","Reference","X39f85773af9d25895b93b0d15b06cb44","X151567602b94de92f189c4bca4c0b757","0.427816333738872","0.037029007870217","59","829"
"new.row.175","Reference","X39f85773af9d25895b93b0d15b06cb44","abeda5d3ee7ffa0360ae1b0762fb785e","-0.287929092783982","0.172455037411758","59","329"
"new.row.176","Reference","X39f85773af9d25895b93b0d15b06cb44","bd108e6225156377be34bce0910ba03c","0.466928079288447","0.0214309278445071","59","135"
"new.row.177","Reference","X39f85773af9d25895b93b0d15b06cb44","X89def94559ef54cd895fc916d249bcd4","0.342515623399939","0.101339329256057","59","1815"
"new.row.178","Reference","X39f85773af9d25895b93b0d15b06cb44","X9530fd73b85e82f5b83873dad2d153b0","0.545228511681371","0.0058622343810616","59","1457"
"new.row.179","Reference","X39f85773af9d25895b93b0d15b06cb44","X99e80fb647ce348098a816eb94ee6053","0.612641420010388","0.00146007139728234","59","1742"
"new.row.180","Reference","X39f85773af9d25895b93b0d15b06cb44","a422ba6209a0df2fadae198c6bc4e119","0.34186119248471","0.102036328077546","59","1953"
"new.row.181","Reference","X39f85773af9d25895b93b0d15b06cb44","c66b7425b2723f7b5ec2b11e01315e15","0.00170080195266025","0.993706858589194","59","1808"
